course,tier,key,unit,expected,tol,class,flags,leak,shipped,source,printed,display_scale,prompt_decimals,rounding_miss,answer_space,guess_p,owner_decision,fix,source_ref,display_ref,evidence
perfsand,beginner,spf_per_m,1/m,26.246719160104984,5e-07,none,[],False,,hand-calc,"{""decimals"": 6}",1.0,,1.6010498526952688e-07,,,False,,src/content/courses/perfsand/beginner/m06-the-associate-reading/l02-working-the-capstone.md:17,src/components/course/panels/perfsand/ShotExplorer.jsx:109,"8 spf/ft x 3.280839895 = 26.24671916 per m, a one-step conversion the lesson directs; the Geometry view also takes a custom spf (ShotExplorer.jsx:104) and prints fmt(spfPerFt*FT_PER_M, 6) = 26.246719, within tol 5e-7 of the expected."
perfsand,beginner,perf_spacing_m,m,0.0381,5e-08,none,[],False,,hand-calc,"{""decimals"": 6}",1.0,,0.0,,,False,,src/content/courses/perfsand/beginner/m06-the-associate-reading/l02-working-the-capstone.md:17,src/components/course/panels/perfsand/ShotExplorer.jsx:110,"Spacing = 0.3048/8 = 0.0381 m exactly; the Geometry view prints fmt(s.hM, 6) = 0.0381 with spf 8 entered."
perfsand,beginner,d50_m,m,0.00015154816894736884,5e-10,none,[],False,,hand-calc,full,1.0,,0.0,,,False,,src/content/courses/perfsand/beginner/m04-the-sand-sample/l04-interpolating-on-a-log-scale.md,,"Log interpolation between the 200 um (36) and 140 um (54) sieves of the prompt's curve, taught in m04 l04 and the capstone lesson (l02:19); the Sieve view only offers the published and rung sands (ShotExplorer.jsx:157), so the capstone curve is worked by hand at full precision."
perfsand,beginner,d10_m,m,0.0003658764876914779,5e-10,none,[],False,,hand-calc,full,1.0,,0.0,,,False,,src/content/courses/perfsand/beginner/m04-the-sand-sample/l04-interpolating-on-a-log-scale.md,,"Log interpolation between 400 um (7) and 280 um (19) on the retained curve; closed form from prompt inputs, full precision, tol 5e-10 m is 0.0005 um which a calculator easily meets."
perfsand,beginner,uniformity,,3.4289759314122965,5e-07,none,[],False,,hand-calc,full,1.0,,0.0,,,False,,src/content/courses/perfsand/beginner/m05-uniformity-and-fines/l01-the-uniformity-coefficient.md,,"D40/D90 from two more log interpolations of the prompt's curve (capstone lesson l02:21,37); no panel can load the capstone sieve, full precision by hand."
perfsand,beginner,fines_pct,%,6.136789960794047,5e-06,none,[],False,,hand-calc,full,1.0,,0.0,,,False,,src/content/courses/perfsand/beginner/m05-uniformity-and-fines/l03-the-forty-four-micron-cutoff.md,,100 minus the retained percentage log-interpolated at 44 um between 50 um (92) and 38 um (96); lesson l02:23 directs the interpolation. tol 5e-6 fine for a hand value.
perfsand,intermediate,skin_h,,-1.3764549734793852,5e-07,none,[],False,,hand-calc,full,1.0,,0.0,,,False,,src/content/courses/perfsand/intermediate/m06-the-professional-reading/l02-working-the-capstone.md:17,src/components/course/panels/perfsand/SkinExplorer.jsx:241,"ln(rw/(alpha(rw+lp))) with rw = 9.875/2 in, lp = 22 in; alpha at 90 deg is printed as 0.726 in the Phasing table (fmt(r.alpha, 4)), which is the exact table value. Recomputed -1.3764549735 = expected."
perfsand,intermediate,skin_v,,0.3651263069479987,5e-07,display,[],False,,hand-calc,full,1.0,,0.0,,,True,"{""display"": ""src/components/course/panels/perfsand/SkinExplorer.jsx:231-247 -> add a1, a2, b1, b2, c1, c2 columns to the Phasing table from KT_PHASING_TABLE[r.phasingDeg] (already imported through perfsandLab), printed in full (e.g. String(v)), so the 90 degree row carries every constant the converging and blockage terms need""}",src/content/courses/perfsand/intermediate/m06-the-professional-reading/l02-working-the-capstone.md:19,src/components/course/panels/perfsand/SkinExplorer.jsx:231-247,"10^(a1 log rpD + a2) hD^(b-1) rpD^b needs the 90 deg a1, a2, b1, b2 (-1.905, 0.1038, 1.5674, 1.6935, perforation.js:39); no lesson or panel prints them (grep of content/courses/perfsand and panels/perfsand finds none; the Phasing table shows alpha only) and no screen can be set to the capstone gun."
perfsand,intermediate,skin_cz,,0.25795865826120373,5e-07,none,[],False,,hand-calc,full,1.0,,0.0,,,False,,src/content/courses/perfsand/intermediate/m02-the-four-components/l04-crushed-zone-skin.md,,"(h/lp) ln(rc/rp)(k/kc - 1) from prompt inputs, form taught in m02 l04; no constants. Recomputed 0.2579586583 = expected."
perfsand,intermediate,skin_total,,-0.7474989638653953,5e-07,display,[],False,,hand-calc,full,1.0,,0.0,,,True,"{""display"": ""src/components/course/panels/perfsand/SkinExplorer.jsx:231-247 -> add a1, a2, b1, b2, c1, c2 columns to the Phasing table from KT_PHASING_TABLE[r.phasingDeg] (already imported through perfsandLab), printed in full (e.g. String(v)), so the 90 degree row carries every constant the converging and blockage terms need""}",src/content/courses/perfsand/intermediate/m06-the-professional-reading/l02-working-the-capstone.md:23,src/components/course/panels/perfsand/SkinExplorer.jsx:231-247,"Sum of the four components; it inherits skin_v's missing a/b constants and also needs the 90 deg blockage constants c1 = 1.9e-3, c2 = 6.155, which no lesson or panel prints (the blockage term 0.00587 is far above tol 5e-7)."
perfsand,intermediate,productivity_ratio,,1.1111973107176247,5e-07,display,[],False,,hand-calc,full,1.0,,0.0,,,True,"{""display"": ""src/components/course/panels/perfsand/SkinExplorer.jsx:231-247 -> add a1, a2, b1, b2, c1, c2 columns to the Phasing table from KT_PHASING_TABLE[r.phasingDeg] (already imported through perfsandLab), printed in full (e.g. String(v)), so the 90 degree row carries every constant the converging and blockage terms need""}",src/content/courses/perfsand/intermediate/m04-productivity-ratio/l01-skin-into-a-flow-number.md,src/components/course/panels/perfsand/SkinExplorer.jsx:231-247,"ln(re/rw)/(ln(re/rw)+s) with re 220 m is a closed form, but s is skin_total, so it inherits the missing Karakas-Tariq constants; the Ratio view takes a typed skin (SkinExplorer.jsx:277) but only reports fixed re values (50..2000, not 220)."
perfsand,intermediate,rp_d,,0.07980073645961891,5e-08,none,[],False,,hand-calc,full,1.0,,0.0,,,False,,src/content/courses/perfsand/intermediate/m02-the-four-components/l02-converging-flow-skin.md,,"rp/(2h)(1+sqrt(kv/kh)) from prompt inputs, form taught in m02 l02; no constants. Recomputed 0.0798007365 = expected; tol 5e-8 fine at full precision."
perfsand,advanced,gravel_band_min_m,m,0.0007577408447368442,5e-10,none,[],False,,hand-calc,full,1.0,,0.0,,,False,,src/content/courses/perfsand/advanced/m06-the-expert-reading/l02-working-the-capstone.md:17,src/components/course/panels/perfsand/SandExplorer.jsx:120,"5 x the Associate D50 (hand-calc, full precision), and the Saucier range '5 to 6' is printed (SandExplorer.jsx:127). The Gravel view band tile prints only 2 decimals of um (757.74) against tol 0.0005 um, but the lesson routes the learner through the hand value."
perfsand,advanced,gauge_margin_m,m,8.699999999999995e-05,5e-10,none,[],True,,nextgen-panel,"{""decimals"": 2}",1000000.0,,5.421010862427522e-20,7,0.143,False,,src/components/course/panels/perfsand/SandExplorer.jsx:116-125,src/components/course/panels/perfsand/SandExplorer.jsx:125,"Typing the capstone D50 into 'Or a D50 directly (um)' gives gravel 16/30, largest gauge 23.4252 thou, gauge 20 thou and 'Gauge margin 87.00 um' (fmt(pack.marginM/UM, 3)); expected 8.7e-5 m is exactly 87 um, tol 5e-10 m."
perfsand,advanced,pwf_crit_pa,Pa,11691094.102374725,500.0,none,[],True,"{""wave"": ""w4a"", ""route"": ""typed-case panel mode (W4a)"", ""migration"": ""20261027a_w4_perfsand.sql""}",nextgen-panel,"{""decimals"": 5}",1e-06,,4.1023747231811285,,,False,,"src/components/course/panels/perfsand/SandExplorer.jsx Sanding onset view: Top 2200, Bottom 2320, Step 25, Strength boost 1.15, Cavity open hole","src/components/course/panels/perfsand/SandExplorer.jsx Tile 'Critical flowing pressure' fmt(v/1e6, 5)","Typing the stated interval, step and boost into the Sanding onset view with the open hole cavity prints this value at 5 dp in MPa, within its tol of the key (panelCapstoneGuard.test.js 'THE ROUTE'). The view opens with every box blank, the published 2450 to 2550 m case, which prints no graded answer."
perfsand,advanced,cdp_governing_pa,Pa,8884412.847751666,500.0,none,[],True,"{""wave"": ""w4a"", ""route"": ""typed-case panel mode (W4a)"", ""migration"": ""20261027a_w4_perfsand.sql""}",nextgen-panel,"{""decimals"": 5}",1e-06,,2.8477516639977694,,,False,,"src/components/course/panels/perfsand/SandExplorer.jsx Sanding onset view: Top 2200, Bottom 2320, Step 25, Strength boost 1.15, Cavity open hole","src/components/course/panels/perfsand/SandExplorer.jsx Tile 'Governing margin' fmt(v/1e6, 5)","Typing the stated interval, step and boost into the Sanding onset view with the open hole cavity prints this value at 5 dp in MPa, within its tol of the key (panelCapstoneGuard.test.js 'THE ROUTE'). The view opens with every box blank, the published 2450 to 2550 m case, which prints no graded answer."
perfsand,advanced,cdp_bottom_pa,Pa,12588855.56336058,500.0,none,[],True,"{""wave"": ""w4a"", ""route"": ""typed-case panel mode (W4a)"", ""migration"": ""20261027a_w4_perfsand.sql""}",nextgen-panel,"{""decimals"": 5}",1e-06,,4.4366394225507975,,,False,,"src/components/course/panels/perfsand/SandExplorer.jsx Sanding onset view: Top 2200, Bottom 2320, Step 25, Strength boost 1.15, Cavity open hole","src/components/course/panels/perfsand/SandExplorer.jsx Tile 'Margin at the bottom' fmt(v/1e6, 5)","Typing the stated interval, step and boost into the Sanding onset view with the open hole cavity prints this value at 5 dp in MPa, within its tol of the key (panelCapstoneGuard.test.js 'THE ROUTE'). The view opens with every box blank, the published 2450 to 2550 m case, which prints no graded answer."
perfsand,advanced,boost_at_zero_margin,,0.7896888993074376,5e-07,none,[],True,"{""wave"": ""w4a"", ""route"": ""typed-case panel mode (W4a)"", ""migration"": ""20261027a_w4_perfsand.sql""}",nextgen-panel,"{""decimals"": 8}",1.0,,6.925624518316909e-10,,,False,,"src/components/course/panels/perfsand/SandExplorer.jsx Sanding onset view: Top 2200, Bottom 2320, Step 25, Strength boost 1.15, Cavity open hole","src/components/course/panels/perfsand/SandExplorer.jsx Tile 'Boost for zero margin' fmt(v, 8)","Typing the stated interval, step and boost into the Sanding onset view with the open hole cavity prints this value at 8 dp, within its tol of the key (panelCapstoneGuard.test.js 'THE ROUTE'). The view opens with every box blank, the published 2450 to 2550 m case, which prints no graded answer."
petrophysics,beginner,sand_a_net_m,m,18.0,0.75,redesign,[],True,,nextgen-panel,"{""decimals"": 1}",1.0,,0.0,,,True,"{""redesign"": ""Keep key, label and unit. Make the beginner capstone a typed submission like the other tiers: PetrophysicsLearningPage.jsx:130-131 replace capstoneAnswers(workflow) with the learner's typed fields, read from the Net-pay summary table (PetrophysicsLearningPage.jsx:183-186).""}","/root/wt-b5-nextgen/src/pages/apps/PetrophysicsLearningPage.jsx:130 (beginner payload = capstoneAnswers(workflow), no typed entry); table /root/wt-b5-nextgen/src/pages/apps/PetrophysicsLearningPage.jsx:180-188",/root/wt-b5-nextgen/src/pages/apps/PetrophysicsLearningPage.jsx:183 s.net_m?.toFixed(1),"Net pay on a 0.5 m sample grid, tol 0.75 m; the page prints it toFixed(1). The graded value is not typed by the learner: submit() sends capstoneAnswers(workflow) from the pre-filled givens."
petrophysics,beginner,sand_a_phi_avg,v/v,0.20805198865869562,0.01,redesign,[],True,,nextgen-panel,"{""decimals"": 1}",100.0,,5.1988658695600876e-05,,,True,"{""redesign"": ""Keep key, label and unit. Make the beginner capstone a typed submission like the other tiers: PetrophysicsLearningPage.jsx:130-131 replace capstoneAnswers(workflow) with the learner's typed fields, read from the Net-pay summary table (PetrophysicsLearningPage.jsx:183-186).""}","/root/wt-b5-nextgen/src/pages/apps/PetrophysicsLearningPage.jsx:130 (beginner payload = capstoneAnswers(workflow), no typed entry); table /root/wt-b5-nextgen/src/pages/apps/PetrophysicsLearningPage.jsx:180-188",/root/wt-b5-nextgen/src/pages/apps/PetrophysicsLearningPage.jsx:185 (s.phi_avg * 100).toFixed(1) + '%',Printed as percent with 1 decimal (resolution 0.001 v/v) against tol 0.01; display is fine but the value is auto-submitted from pre-filled givens.
petrophysics,beginner,sand_a_sw_avg,v/v,0.361262643786335,0.02,redesign,[],True,,nextgen-panel,"{""decimals"": 1}",100.0,,0.00026264378633500396,,,True,"{""redesign"": ""Keep key, label and unit. Make the beginner capstone a typed submission like the other tiers: PetrophysicsLearningPage.jsx:130-131 replace capstoneAnswers(workflow) with the learner's typed fields, read from the Net-pay summary table (PetrophysicsLearningPage.jsx:183-186).""}","/root/wt-b5-nextgen/src/pages/apps/PetrophysicsLearningPage.jsx:130 (beginner payload = capstoneAnswers(workflow), no typed entry); table /root/wt-b5-nextgen/src/pages/apps/PetrophysicsLearningPage.jsx:180-188",/root/wt-b5-nextgen/src/pages/apps/PetrophysicsLearningPage.jsx:186 (s.sw_avg * 100).toFixed(1) + '%',"Percent, 1 decimal vs tol 0.02; display fine; auto-submitted from pre-filled givens."
petrophysics,beginner,sand_b_net_m,m,5.5,0.75,redesign,[],True,,nextgen-panel,"{""decimals"": 1}",1.0,,0.0,,,True,"{""redesign"": ""Keep key, label and unit. Make the beginner capstone a typed submission like the other tiers: PetrophysicsLearningPage.jsx:130-131 replace capstoneAnswers(workflow) with the learner's typed fields, read from the Net-pay summary table (PetrophysicsLearningPage.jsx:183-186).""}","/root/wt-b5-nextgen/src/pages/apps/PetrophysicsLearningPage.jsx:130 (beginner payload = capstoneAnswers(workflow), no typed entry); table /root/wt-b5-nextgen/src/pages/apps/PetrophysicsLearningPage.jsx:180-188",/root/wt-b5-nextgen/src/pages/apps/PetrophysicsLearningPage.jsx:183 s.net_m?.toFixed(1),"5.5 m on a 0.5 m grid, tol 0.75 (accepts 5.0 to 6.0); toFixed(1) display; auto-submitted."
petrophysics,beginner,sand_b_phi_avg,v/v,0.1417010751338701,0.01,redesign,[],True,,nextgen-panel,"{""decimals"": 1}",100.0,,0.000298924866129896,,,True,"{""redesign"": ""Keep key, label and unit. Make the beginner capstone a typed submission like the other tiers: PetrophysicsLearningPage.jsx:130-131 replace capstoneAnswers(workflow) with the learner's typed fields, read from the Net-pay summary table (PetrophysicsLearningPage.jsx:183-186).""}","/root/wt-b5-nextgen/src/pages/apps/PetrophysicsLearningPage.jsx:130 (beginner payload = capstoneAnswers(workflow), no typed entry); table /root/wt-b5-nextgen/src/pages/apps/PetrophysicsLearningPage.jsx:180-188",/root/wt-b5-nextgen/src/pages/apps/PetrophysicsLearningPage.jsx:185,"Percent, 1 decimal vs tol 0.01; auto-submitted."
petrophysics,beginner,sand_b_sw_avg,v/v,0.5423153983883204,0.02,redesign,[],True,,nextgen-panel,"{""decimals"": 1}",100.0,,0.0003153983883203981,,,True,"{""redesign"": ""Keep key, label and unit. Make the beginner capstone a typed submission like the other tiers: PetrophysicsLearningPage.jsx:130-131 replace capstoneAnswers(workflow) with the learner's typed fields, read from the Net-pay summary table (PetrophysicsLearningPage.jsx:183-186).""}","/root/wt-b5-nextgen/src/pages/apps/PetrophysicsLearningPage.jsx:130 (beginner payload = capstoneAnswers(workflow), no typed entry); table /root/wt-b5-nextgen/src/pages/apps/PetrophysicsLearningPage.jsx:180-188",/root/wt-b5-nextgen/src/pages/apps/PetrophysicsLearningPage.jsx:186,"Percent, 1 decimal vs tol 0.02; auto-submitted."
petrophysics,intermediate,phind_avg_sand_a,v/v,0.17615030026601647,0.005,tolerance,[],True,"{""migration"": ""20261024a_w1_petrophysics.sql"", ""wave"": ""w1"", ""tol"": [0.005, 0.002]}",nextgen-panel,"{""decimals"": 4}",1.0,,4.9699733983527006e-05,,,False,"{""new_tol"": 0.002}","/root/wt-b5-nextgen/src/components/course/panels/petrophysics/PorosityLab.jsx:85 (Tile ""SAND_A mean, N-D"")","/root/wt-b5-nextgen/src/components/course/panels/petrophysics/PorosityLab.jsx:85 fmt(zoneMean(...)) -> /root/wt-b5-nextgen/src/components/course/panels/petrophysics/typewellLab.js:113 fmt = (v, d = 4) => v.toFixed(d)","Panel prints 0.1762 on default state. The wrong N-D combine (Root mean square, one select click) prints 0.1805, which is within the current tol 0.005, so a wrong method passes despite the walkthrough's claim that a wrong method will miss."
petrophysics,intermediate,phiw_avg_sand_a,v/v,0.2069057569286416,0.005,tolerance,[],True,"{""migration"": ""20261024a_w1_petrophysics.sql"", ""wave"": ""w1"", ""tol"": [0.005, 0.002]}",nextgen-panel,"{""decimals"": 4}",1.0,,5.756928641603709e-06,,,False,"{""new_tol"": 0.002}","/root/wt-b5-nextgen/src/components/course/panels/petrophysics/PorosityLab.jsx:83 (Tile ""SAND_A mean, Wyllie sonic"")","/root/wt-b5-nextgen/src/components/course/panels/petrophysics/PorosityLab.jsx:83 -> /root/wt-b5-nextgen/src/components/course/panels/petrophysics/typewellLab.js:113 fmt = (v, d = 4) => v.toFixed(d)","Panel prints 0.2069 on default. The SAND_A density-porosity mean printed beside it is 0.2022, within tol 0.005 of the expected Wyllie value, so reading the wrong tile passes."
petrophysics,intermediate,pickett_a_rw,Ω·m,0.05,0.002,redesign,"[""guessable""]",True,"{""migration"": ""20261024a_w1_petrophysics.sql"", ""wave"": ""w1"", ""rekey"": {""key"": ""pickett_a_rw_2072_2078"", ""label"": ""Pickett fit over 2072 to 2078 m: a\u00b7Rw"", ""unit"": ""\u03a9\u00b7m"", ""expected"": 0.6886854786769905, ""tol"": 0.002}, ""rekey_annot"": {""source"": ""nextgen-panel"", ""source_ref"": ""src/components/course/panels/petrophysics/PickettExplorer.jsx:101 (Tile 'Fitted a x Rw' after window 2072 to 2078 and Fit water line)"", ""printed"": {""decimals"": 4}, ""display_scale"": 1, ""display_ref"": ""src/components/course/panels/petrophysics/PickettExplorer.jsx:101 fmt(fit.aRw, 4)"", ""prompt_precision"": null, ""answer_space"": null, ""guess_p"": null, ""evidence"": ""typewellLab.fitPickett(phiNd, 2072, 2078) -> engine pickettFitDepthWindow, 12 points, aRw 0.6886854786769905; prints 0.6887 (miss 1.5e-5 < 0.002). Neighbours: water-leg 0.0500 (given Rw), windows 2071/2073 to 2078 give 1.1875 / 0.3481, 2072 to 2077 gives 1.3506: all miss by > 0.3."", ""class"": ""none"", ""owner_decision"": false, ""leak"": false}}",nextgen-panel,"{""decimals"": 4}",1.0,,0.0,1,1.0,False,"{""redesign"": ""pickett_a_rw_2072_2078 / 'Pickett fit a x Rw over 2072 to 2078 m' / ohm.m, expected 0.68869 (engine pickettFitDepthWindow on N-D porosity, 12 points), tol 0.002; read in PickettExplorer after setting the window top to 2072 and clicking Fit water line (printed to 4 decimals).""}","/root/wt-b5-nextgen/src/components/course/panels/petrophysics/PickettExplorer.jsx:101 (Tile ""Fitted a x Rw"", after Fit water line)","/root/wt-b5-nextgen/src/components/course/panels/petrophysics/PickettExplorer.jsx:101 fmt(fit.aRw, 4)","Expected 0.05 equals the typewell given rw 0.05 (typewell.json params; ShalySwLab.jsx:18 pre-fills rw), and the walkthrough says the fit 'landing on 0.0500 and 2.000 is the water leg confirming the given parameters'."
petrophysics,intermediate,pickett_m,-,2.0,0.02,redesign,"[""guessable""]",True,"{""migration"": ""20261024a_w1_petrophysics.sql"", ""wave"": ""w1"", ""rekey"": {""key"": ""pickett_m_2072_2078"", ""label"": ""Pickett fit over 2072 to 2078 m: cementation exponent m"", ""unit"": ""-"", ""expected"": 0.8784525453945112, ""tol"": 0.0002}, ""rekey_annot"": {""source"": ""nextgen-panel"", ""source_ref"": ""src/components/course/panels/petrophysics/PickettExplorer.jsx:100 (Tile 'Fitted m' after window 2072 to 2078 and Fit water line)"", ""printed"": {""decimals"": 4}, ""display_scale"": 1, ""display_ref"": ""src/components/course/panels/petrophysics/PickettExplorer.jsx:100 fmt(fit.m, 4) (was 3 dp; raised in W1)"", ""prompt_precision"": null, ""answer_space"": null, ""guess_p"": null, ""evidence"": ""Same fit, m 0.8784525453945112; prints 0.8785 (miss 4.7e-5 < 0.0002). Tol 0.0002 because the course prints NTG 0.878 (18/20.5 = 0.87805, miss 0.0004) and an Archie-vs-shaly figure 0.8769 (miss 0.0016) in lessons; both fail at 0.0002 and would pass at 0.002. Water-leg m 2.000 and windows 2071/2073 to 2078 (0.644 / 1.171) all fail."", ""class"": ""none"", ""owner_decision"": false, ""leak"": false}}",nextgen-panel,"{""decimals"": 3}",1.0,,0.0,5,1.0,False,"{""redesign"": ""pickett_m_2072_2078 / 'Pickett fit m over 2072 to 2078 m' / -, expected 0.87845, tol 0.002; read in PickettExplorer after setting the window top to 2072 and clicking Fit water line (printed to 3 decimals).""}","/root/wt-b5-nextgen/src/components/course/panels/petrophysics/PickettExplorer.jsx:100 (Tile ""Fitted m"")","/root/wt-b5-nextgen/src/components/course/panels/petrophysics/PickettExplorer.jsx:100 fmt(fit.m, 3)","Expected 2.0 equals the given m (typewell params m 2.0, pre-filled in the page parameter card and ShalySwLab.jsx:18); tol 0.02 accepts only 2.00 among the usual guesses 1.8/1.9/2.0/2.1/2.2."
petrophysics,intermediate,sw_sim_sand_a,v/v,0.43350268917150697,0.01,none,[],True,,nextgen-panel,"{""decimals"": 4}",1.0,,2.689171506975452e-06,,,False,,"/root/wt-b5-nextgen/src/components/course/panels/petrophysics/ShalySwLab.jsx:82 (table, Simandoux row, SAND_A mean)","/root/wt-b5-nextgen/src/components/course/panels/petrophysics/ShalySwLab.jsx:82 fmt(zoneMean(sw[method], ZONES.SAND_A)) -> /root/wt-b5-nextgen/src/components/course/panels/petrophysics/typewellLab.js:113 fmt = (v, d = 4) => v.toFixed(d)",Printed 0.4335 on default; tol 0.01 is 200x half a unit of the 4-decimal print. The Archie baseline (0.4478) misses by 0.0143.
petrophysics,intermediate,sw_ind_sand_a,v/v,0.4280109754526606,0.01,none,[],True,,nextgen-panel,"{""decimals"": 4}",1.0,,1.097545266059985e-05,,,False,,"/root/wt-b5-nextgen/src/components/course/panels/petrophysics/ShalySwLab.jsx:82 (table, Indonesia row, SAND_A mean)","/root/wt-b5-nextgen/src/components/course/panels/petrophysics/ShalySwLab.jsx:82 -> /root/wt-b5-nextgen/src/components/course/panels/petrophysics/typewellLab.js:113 fmt = (v, d = 4) => v.toFixed(d)",Printed 0.4280 on default; tol 0.01 vs 4-decimal print. Archie baseline 0.4478 misses by 0.0198.
petrophysics,advanced,rw_arps,ohm.m,0.049910478128179045,0.0005,tolerance,[],True,"{""migration"": ""20261024a_w1_petrophysics.sql"", ""wave"": ""w1"", ""tol"": [0.0005, 5e-05]}",nextgen-panel,"{""decimals"": 4}",1.0,,1.0478128179045032e-05,,,False,"{""new_tol"": 5e-05}","/root/wt-b5-nextgen/src/components/course/panels/petrophysics/RwTriangulator.jsx:65 (Tile ""Route 1: Arps-corrected sample""); hand-calc taught in advanced/m02/l03-the-arps-equation.md and walkthrough l03 (""0.114 x (75 + 6.77)/(180 + 6.77)"")","/root/wt-b5-nextgen/src/components/course/panels/petrophysics/RwTriangulator.jsx:65 -> /root/wt-b5-nextgen/src/components/course/panels/petrophysics/typewellLab.js:113 fmt = (v, d = 4) => v.toFixed(d)","Panel pre-fills the brief's inputs (RwTriangulator.jsx:14-15) and prints 0.0499; expected 0.049910, tol 0.0005 also accepts 0.0500, the Associate-tier given Rw and the Professional Pickett answer."
petrophysics,advanced,rwe_ssp,ohm.m,0.049831180824251246,0.0005,tolerance,[],True,"{""migration"": ""20261024a_w1_petrophysics.sql"", ""wave"": ""w1"", ""tol"": [0.0005, 5e-05]}",nextgen-panel,"{""decimals"": 4}",1.0,,3.1180824251249295e-05,,,False,"{""new_tol"": 5e-05}","/root/wt-b5-nextgen/src/components/course/panels/petrophysics/RwTriangulator.jsx:66 (Tile ""Route 2: SP quicklook Rwe""); hand-calc taught in advanced/m03/l04-from-ssp-to-rwe.md (""0.62 x 10^(-93/84.94)"")","/root/wt-b5-nextgen/src/components/course/panels/petrophysics/RwTriangulator.jsx:66 -> /root/wt-b5-nextgen/src/components/course/panels/petrophysics/typewellLab.js:113 fmt = (v, d = 4) => v.toFixed(d)","Expected 0.049831 prints as 0.0498; tol 0.0005 accepts 0.0500, the known Rw, so the SP route is not tested."
petrophysics,advanced,sw_waterleg_mean,v/v,0.9991043802143901,0.005,tolerance,"[""guessable""]",True,"{""migration"": ""20261024a_w1_petrophysics.sql"", ""wave"": ""w1"", ""tol"": [0.005, 0.0005]}",nextgen-panel,"{""decimals"": 4}",1.0,,4.380214390087289e-06,1,1.0,False,"{""new_tol"": 0.0005}","/root/wt-b5-nextgen/src/components/course/panels/petrophysics/RwTriangulator.jsx:69 (Tile ""Water-leg mean Sw at the Arps Rw"")","/root/wt-b5-nextgen/src/components/course/panels/petrophysics/RwTriangulator.jsx:69 -> /root/wt-b5-nextgen/src/components/course/panels/petrophysics/typewellLab.js:113 fmt = (v, d = 4) => v.toFixed(d)",Expected 0.99910; typewellLab.js waterLegMeanSw needs the log curves so it is panel-only; tol 0.005 accepts the textbook answer 1.
petrophysics,advanced,sand_a_net_arps,m,18.0,0.01,none,[],True,,nextgen-panel,"{""decimals"": 1}",1.0,,0.0,,,False,,"/root/wt-b5-nextgen/src/components/course/panels/petrophysics/RwTriangulator.jsx:103 (booking table, after typing Rw and Book SAND_A)",/root/wt-b5-nextgen/src/components/course/panels/petrophysics/RwTriangulator.jsx:103 b.summary.net_m?.toFixed(1),"Net pay on a 0.5 m grid printed toFixed(1); tol 0.01 is effectively exact on that grid, honest for a quantised value. Booking with the printed 0.0499 gives the same 18.0."
petrophysics,advanced,sand_a_sw_avg_arps,v/v,0.3609390898147585,0.005,none,[],True,,nextgen-panel,"{""decimals"": 4}",1.0,,3.908981475847506e-05,,,False,,/root/wt-b5-nextgen/src/components/course/panels/petrophysics/RwTriangulator.jsx:106 (booking table Pay-avg Sw),"/root/wt-b5-nextgen/src/components/course/panels/petrophysics/RwTriangulator.jsx:106 fmt(b.summary.sw_avg) -> /root/wt-b5-nextgen/src/components/course/panels/petrophysics/typewellLab.js:113 fmt = (v, d = 4) => v.toFixed(d)",Printed to 4 decimals vs tol 0.005; booking with the printed Rw 0.0499 instead of full precision moves Sw by about 4e-5.
petrophysics,advanced,sand_a_net_uncorrected,m,16.5,0.01,none,[],True,,nextgen-panel,"{""decimals"": 1}",1.0,,0.0,,,False,,"/root/wt-b5-nextgen/src/components/course/panels/petrophysics/RwTriangulator.jsx:103 (booking table, Rw 0.114)",/root/wt-b5-nextgen/src/components/course/panels/petrophysics/RwTriangulator.jsx:103 toFixed(1),"Book SAND_A with the raw 0.114; net 16.5 m on the 0.5 m grid, printed toFixed(1), tol 0.01 exact on the grid."
porepressure,beginner,hydro_td_mpa,MPa,41.408579625,0.01,none,[],True,,nextgen-panel,"{""decimals"": 6}",1.0,,3.74999999053216e-07,,,True,,/root/wt-b5-nextgen/src/components/course/panels/porepressure/FrameExplorer.jsx:26 (depth defaults to TD),"/root/wt-b5-nextgen/src/components/course/panels/porepressure/FrameExplorer.jsx:134 fmt(read.hydroPa / MPA, 6)",Hydrostatic tile 41.408580 MPa at 6 decimals; hand route 1025 g 100 + 1030 g 4000 is taught (beginner m01 l03); tol 0.01.
porepressure,beginner,ob_td_mpa,MPa,91.12306695073282,0.01,none,[],True,,nextgen-panel,"{""decimals"": 6}",1.0,,4.926718588649237e-08,,,True,,/root/wt-b5-nextgen/src/components/course/panels/porepressure/FrameExplorer.jsx:26,"/root/wt-b5-nextgen/src/components/course/panels/porepressure/FrameExplorer.jsx:135 fmt(read.obPa / MPA, 6)","Overburden tile 91.123067 at 6 decimals (integrated density log, engine-only); tol 0.01."
porepressure,beginner,gardner_rho,kg/m3,1960.612149304395,0.5,none,[],True,,nextgen-panel,"{""decimals"": 6}",1.0,,3.043949163838988e-07,,,True,,/root/wt-b5-nextgen/src/components/course/panels/porepressure/FrameExplorer.jsx:27 (velocity defaults to 1600 m/s),"/root/wt-b5-nextgen/src/components/course/panels/porepressure/FrameExplorer.jsx:144 fmt(gardnerRho(vRaw), 6)",Gardner tile 1960.612149 kg/m3; hand route 310 v^0.25 taught; tol 0.5.
